"","time_s","HPV","uptake"
"438",13110,9.48,0.03872
"439",13140,9.47,NA
"440",13170,9.46,0.0388799999999996
"441",13200,9.47,0.0363199999999999
"442",13230,9.47,0.03872
"443",13260,9.5,0.0406399999999998
"444",13290,9.53,0.0337600000000002
"445",13320,9.55,0.0382399999999997
"446",13350,9.54,0.0332799999999999
"447",13380,9.53,NA
"448",13410,9.53,0.0391999999999996
"449",13440,9.54,0.0377600000000001
"450",13470,9.54,0.0355199999999996
"451",13500,9.53,NA
"452",13530,9.53,0.0380800000000001
"453",13560,9.52,0.0363199999999999
"454",13590,9.51,0.0384
"455",13620,9.5,0.0419199999999996
"456",13650,9.5,0.0339199999999998
"457",13680,9.49,0.0399999999999999
"458",13710,9.49,NA
"459",13740,9.48,0.0401600000000002
"460",13770,9.48,0.0411200000000001
"461",13800,9.48,NA
"462",13830,9.46,0.0406399999999998
"463",13860,9.48,0.03568
"464",13890,9.49,0.0377600000000001
"465",13920,9.5,0.0419199999999996
"466",13950,9.51,0.0375999999999998
"467",13980,9.5,0.0411200000000001
"468",14010,9.5,NA
"469",14040,9.5,0.03904
"470",14070,9.49,0.0371200000000002
"471",14100,9.48,0.0385599999999997
"472",14130,9.46,NA
"473",14160,9.46,0.0396799999999999
"474",14190,9.46,0.0419199999999996
"475",14220,9.48,NA
"476",14250,9.53,0.0403199999999998
"477",14280,9.56,0.0393599999999999
"478",14310,9.58,NA
"479",14340,9.58,0.0395199999999996
"480",14370,9.6,0.0382399999999997
"481",14400,9.6,NA
"482",14430,9.6,0.0363199999999999
"483",14460,9.61,0.04208
"484",14490,9.6,NA
"485",14520,9.58,0.0377600000000001
"486",14550,9.59,0.0391999999999996
"487",14580,9.59,NA
"488",14610,9.57,0.03872
"489",14640,9.56,0.0355199999999996
"490",14670,9.56,NA
"491",14700,9.55,0.0335999999999999
"492",14730,9.55,0.0399999999999999
"493",14760,9.56,0.0364800000000002
"494",14790,9.55,NA
"495",14820,9.55,0.0355199999999996
"496",14850,9.53,0.03568
"497",14880,9.51,0.0388799999999996
"498",14910,9.51,0.0372799999999998
"499",14940,9.5,0.0355199999999996
"500",14970,9.49,0.0366399999999999
"501",15000,9.49,0.0401600000000002
"502",15030,9.49,0.0385599999999997
"503",15060,9.49,NA
"504",15090,9.48,NA
"505",15120,9.46,0.0385599999999997
"506",15150,9.47,0.0403199999999998
"507",15180,9.47,NA
"508",15210,9.49,0.0384
"509",15240,9.53,0.0404800000000002
"510",15270,9.56,NA
"511",15300,9.58,0.0380800000000001
"512",15330,9.6,0.03904
"513",15360,9.61,NA
"514",15390,9.62,0.0364800000000002
"515",15420,9.61,0.0361599999999996
"516",15450,9.61,NA
"517",15480,9.61,0.03904
"518",15510,9.6,0.0369599999999998
"519",15540,9.59,NA
"520",15570,9.56,0.0372799999999998
"521",15600,9.56,0.0368000000000002
"522",15630,9.55,NA
"523",15660,9.54,0.0368000000000002
"524",15690,9.53,0.0380800000000001
"525",15720,9.52,NA
"526",15750,9.52,0.0361599999999996
"527",15780,9.68,0.0388799999999996
"528",15810,10.85,NA
"529",15840,12.03,0.0355199999999996
"530",15870,12.86,0.0377600000000001
"531",15900,13.47,NA
"532",15930,13.95,0.0345599999999997
"533",15960,14.32,NA
"534",15990,14.6,0.03872
"535",16020,14.91,0.0371200000000002
"536",16050,15.13,0.0391999999999996
"537",16080,15.33,NA
"538",16110,15.49,0.0355199999999996
"539",16140,15.66,0.0371200000000002
"540",16170,15.78,NA
"541",16200,15.99,0.0384
"542",16230,16.18,0.0384
"543",16260,16.33,NA
"544",16290,16.43,0.0347200000000001
"545",16320,16.72,NA
"546",16350,17.09,0.0375999999999998
"547",16380,17.36,0.0388799999999996
"548",16410,17.56,NA
"549",16440,17.84,0.0382399999999997
"550",16470,18.19,0.0395199999999996
"551",16500,18.46,NA
"552",16530,18.68,0.0395199999999996
"553",16560,19.03,0.0404800000000002
"554",16590,19.42,NA
"555",16620,19.69,0.0355199999999996
"556",16650,19.93,0.0351999999999997
"557",16680,20.16,0.0350400000000001
"558",16710,20.34,0.0385599999999997
"559",16740,20.56,NA
"560",16770,20.76,0.0385599999999997
"561",16800,20.87,0.0385599999999997
"562",16830,20.96,NA
"563",16860,21.04,0.0369599999999998
"564",16890,21.11,0.03872
"565",16920,21.15,NA
"566",16950,20.98,0.0382399999999997
"567",16980,20.77,0.0374400000000001
"568",17010,20.61,NA
"569",17040,20.51,0.0380800000000001
"570",17070,20.35,0.0366399999999999
"571",17100,20.19,0.0344000000000001
"572",17130,20.05,0.03872
"573",17160,19.91,0.0404800000000002
"574",17190,19.76,0.0406399999999998
"575",17220,19.64,0.0403199999999998
"576",17250,19.54,0.0412799999999997
"577",17280,19.43,0.0388799999999996
"578",17310,19.41,NA
"579",17340,19.41,0.0377600000000001
"580",17370,19.41,0.0393599999999999
"581",17400,19.41,0.0415999999999997
"582",17430,19.46,0.0371200000000002
"583",17460,19.49,NA
"584",17490,19.51,0.0414400000000001
"585",17520,19.51,0.03536
"586",17550,19.51,NA
"587",17580,19.49,0.0375999999999998
"588",17610,19.47,0.03904
"589",17640,19.43,NA
"590",17670,19.4,0.0399999999999999
"591",17700,19.51,NA
"592",17730,19.56,0.0414400000000001
"593",17760,19.58,0.0424
"594",17790,19.58,0.0408000000000001
"595",17820,19.56,0.03568
"596",17850,19.54,0.03904
"597",17880,19.53,0.0427199999999999
"598",17910,19.48,0.03904
"599",17940,19.43,0.0406399999999998
"600",17970,19.38,0.0374400000000001
"601",18000,19.35,0.0428800000000003
"602",18030,19.32,NA
"603",18060,19.34,0.0406399999999998
"604",18090,19.38,0.0408000000000001
"605",18120,19.38,NA
"606",18150,19.36,0.0363199999999999
"607",18180,19.48,0.0384
"608",18210,19.58,NA
"609",18240,19.66,0.0375999999999998
"610",18270,19.73,0.0404800000000002
"611",18300,19.78,NA
"612",18330,19.79,0.0379199999999997
"613",18360,19.79,0.0411200000000001
"614",18390,19.74,0.0363199999999999
"615",18420,19.74,0.0396799999999999
"616",18450,19.73,0.0404800000000002
"617",18480,19.71,NA
"618",18510,19.69,0.0411200000000001
"619",18540,19.66,NA
"620",18570,19.64,0.0411200000000001
